# Frox 日本語化 J4: **凍結した作業の名簿**（設計 §8.58）。
#
# **この表は増やさない。** 途中で見つかった族は worklist_found.tsv へ、
# 人の判断が要る物は worklist_hold.tsv へ回す（2026-08-30 に決めた）。
# 済みかどうかは持たない——カタログに入ったか、frox/src から字が消えたかで
# 毎回その場で決める（python tools/frox/fc_worklist.py）。
#
# 欄: ファイル<TAB>行<TAB>字（\n \t \s \\ はカタログと同じ印）
#
# 対象外 autopick.c     自動拾いの規則の語。**わざと訳さない**（決定済み。設計 §8.27）
# 対象外 init2.c        `Cannot create '%s'` ほか**起動に失敗したときだけ**出る字
# 対象外 load.c         セーブが壊れていたときだけ出る字
# 対象外 object3.c      `cost_calc_hook` の記録。**呼び手は `obj_info.c:1415` の `#if 0` の中**しかなく、画に出ない（2026-08-30 に辿って確かめた）
# 対象外 save.c         セーブの書き出しの札と `CharOutput.txt` の型
# 対象外 wiz_obj.c      wizard の品作りの画（`^A c`）。`wizard1.c` `wizard2.c` と同じ族
# 対象外 ALL_CAPS       パーサとセーブの札（HIT・CLAW・SPEED）。画に出ない
#
mage.c	51	although their natural inclinations make Life magic fairly hard to learn.\s
mage.c	52	See <link:magic.txt> for more information on magic, realms and book spellcasting.
magic_eater.c	922	The Magic-Eater can absorb magical devices. Once absorbed,\s
magic_eater.c	923	these devices will function like normal objects and can be\s
magic_eater.c	924	used whenever charges are available. In effect, it is as\s
magic_eater.c	925	if the Magic-Eater had extra inventory slots for devices.\s
magic_eater.c	926	However, absorbed magic can not be drained the way normal\s
magic_eater.c	927	devices can, nor can these objects be destroyed. The number of\s
magic_eater.c	928	slots for each kind of device is limited, and the Magic-Eater\s
magic_eater.c	929	will need to choose which object to replace once the slots are\s
magic_eater.c	930	all used. Absorbed magic cannot be recharged through scrolls,\s
magic_eater.c	931	spells, potions or activations; the Magic-Eater must rest to\s
magic_eater.c	932	regain charges. The rate at which absorbed devices recharge\s
magic_eater.c	933	is affected by Regeneration.
mauler.c	689	The Mauler favors extremely heavy weapons, and possesses powerful abilities whose\s
mauler.c	690	effectiveness depends on the weight of the weapon. While they only gain a limited\s
mauler.c	691	number of blows which can never be magically increased, they are capable of\s
mauler.c	692	hitting opponents exceptionally hard to make the most of each strike. Maulers\s
mauler.c	693	must wield a single weapon with two hands for their talents to\s
mauler.c	694	function properly.
mindcrafter.c	290	Turns your skin to stone and provides temporary resistance to the elements.\s
mindcrafter.c	291	More resistances are given at higher levels.
mindcrafter.c	349	At low levels, generates a ball of psionic energy centered on you.\s
mindcrafter.c	350	At level 25 and above, inflicts psionic damage on all monsters in line of sight.
mindcrafter.c	394	Removes fear and stunning. Gives heroism and speed. Heals HP a little unless\s
mindcrafter.c	395	you already have heroism and temporary speed boost.
mindcrafter.c	459	Fires a ball which damages monsters and absorbs their mind power.\s
mindcrafter.c	460	A successful absorption also consumes some of your own energy, costing an additional 0.01 to 1.50 turns.
mindcrafter.c	669	Mindcrafters rely not on book magic, but on the powers of the mind.\s
mindcrafter.c	670	These mind powers are specific to this class, and range\s
mindcrafter.c	671	from extrasensory perception to psychic attacks and the mental domination\s
mindcrafter.c	672	of others. Most mind powers become accessible fairly early, but gain in\s
mindcrafter.c	673	strength with more experience. Wisdom determines a Mindcrafter's ability to\s
mindcrafter.c	674	use mind powers.\n \n
mindcrafter.c	675	Mindcrafters' combat skills are reasonably good but far from outstanding;\s
mindcrafter.c	676	a combination of physical and mental attacks often works better\s
mindcrafter.c	677	for them than either one alone. A seasoned mindcrafter is very hard to\s
mindcrafter.c	678	confuse, and can effortlessly detect the minds of others. Mindcrafters\s
mindcrafter.c	679	have a class power, 'Clear Mind', which allows them to rapidly regenerate\s
mirror_master.c	864	Mirror-Masters are spellcasters; like mages, they must live\s
mirror_master.c	865	by their wits. They can create magical mirrors, which they use to\s
mirror_master.c	866	support their special Mirror-Magic spells. Intelligence determines a\s
mirror_master.c	867	Mirror-Master's spellcasting ability.\n \n
mirror_master.c	868	Mirror-Masters gain more spells with experience, and their spells also\s
mirror_master.c	869	become more powerful over time. Much of their magic relies on the\s
mirror_master.c	870	careful placement of mirrors, which can be used for both offense\s
mirror_master.c	871	and defense. Mirror-Masters' abilities are also enhanced by standing on a mirror;\s
mirror_master.c	872	for example, they can perform quick teleports from there or rapidly regenerate their mana.\s
mirror_master.c	873	Nevertheless, not all Mirror-Magic requires a physical mirror; many effects\s
mirror_master.c	874	rely simply on light or mirror-shards, or on uncertainty, reflection and illusion.\s
mirror_master.c	875	The maximum number of Mirrors which can be controlled simultaneously depends\s
mirror_master.c	876	on the player's level; sometimes, unnecessary mirrors may need to be broken.
monk.c	765	Monks are very different from most other classes in that they prefer\s
monk.c	766	to fight unarmed; while they can use a few select weapons reasonably\s
monk.c	767	well, their training in martial arts makes them more powerful with\s
monk.c	768	no weapons. Monks also gain bonuses from empty armor slots; to gain the\s
monk.c	769	resistances necessary for survival, some kind of armor will still be\s
monk.c	770	eventually needed, but if the armor is too heavy it will severely\s
monk.c	771	disturb the Monk's martial arts maneuvers. As the Monk gains levels, more\s
monk.c	772	powerful forms of unarmed attack will become available, and the defensive bonuses\s
monk.c	773	for having empty armor slots likewise increase.\n\n
monk.c	774	The various sects of monks are devoted to different areas of\s
monk.c	775	magic; they select one realm from Life, Nature, Craft, Trump and Death.\s
monk.c	776	Wisdom determines their spellcasting ability.\n\n
monk.c	777	Monks have two class powers, 'Assume a Posture' and\s
monk.c	778	'Double Attack'; they can choose different postures for\s
monk.c	779	different situations, and use powerful combinations of attacks for\s
monk.c	780	the finishing blow.
mystic.c	539	Mystics are masters of bare-handed fighting, like Monks. Unlike Monks, though, they\s
mystic.c	540	do not learn normal spells; instead, they gain mystical powers with experience,\s
mystic.c	541	and these powers directly influence their martial arts. In this respect,\s
mystic.c	542	Mystics are somewhat similar to Samurai; indeed, they even concentrate to boost\s
mystic.c	543	their mana like the Samurai. Mystics eschew weapons of any kind, and require\s
mystic.c	544	the lightest of armors in order to practice their martial arts. As with other\s
mystic.c	545	martial artists, their attack speed depends on their level and Dexterity; their\s
mystic.c	546	mana and fail rates, though, are influenced by Charisma. Mystics are in tune with\s
mystic.c	547	the natural forces around them, and may even summon animals to their aid when\s
mystic.c	548	necessary. It is whispered that mystics have discovered a way to kill an opponent\s
mystic.c	549	with a single touch; but they do not share this knowledge with novices.
necromancer.c	619	A Necromancer attempts to gain both power and knowledge through\s
necromancer.c	620	communion with the dead. They rely on the special realm of Necromancy to\s
necromancer.c	621	summon aid from the dead, whether directly in terms of undead\s
necromancer.c	622	servitude, or indirectly through otherworldly knowledge. Necromancy\s
necromancer.c	623	also offers many foul offensive spells; but all of these require direct\s
necromancer.c	624	physical contact, and so need an empty, gloveless hand to work.\s
necromancer.c	625	Yet this handicap is a cheap price to pay for the ability to kill a foe with\s
necromancer.c	626	one deadly touch!\n\n
necromancer.c	627	Necromancers forever hunt for the legendary Eye and Hand of Vecna\s
necromancer.c	628	to complete their power.
ninja.c	608	A Ninja is a fearful assassin lurking in darkness. He or she can\s
ninja.c	609	navigate effectively with no light source, catch enemies by surprise,\s
ninja.c	610	and kill with a single blow. Ninjas can use Ninjutsu, and are\s
ninja.c	611	good at locating hidden traps and doors, disarming traps and\s
ninja.c	612	picking locks. Since heavy armors, heavy weapons, or shields will\s
ninja.c	613	restrict their motion greatly, they prefer light clothes, and\s
ninja.c	614	become faster and more stealthy as they gain levels. A Ninja\s
ninja.c	615	knows no fear and, at high level, becomes almost immune to poison\s
ninja.c	616	and able to see invisible things. Dexterity determines a Ninja's\s
ninja.c	617	ability to use Ninjutsu.\n \n
ninja.c	618	A Ninja can use Ninjutsu for lurking and surprise attacks. They\s
ninja.c	619	gain more Ninjutsu techniques as they gain levels. They have a\s
ninja.c	620	class power - 'Quick Walk' - which makes their walking speed\s
ninja.c	621	extremely fast.
ninjalaw.c	178	The Ninja-Lawyer moves silently in the night, combining the\s
ninjalaw.c	179	stealth, agility and offensive power of the ninja with the\s
ninjalaw.c	180	subtle practical tools of the lawyer. Ninja-Lawyers, like\s
ninjalaw.c	181	specialist ninjas, prefer light armour and stabbing weapons and\s
ninjalaw.c	182	acquire the powerful 'Quick Walk' class power. A ninja-lawyer\s
ninjalaw.c	183	relies on both wisdom and dexterity, requiring the former for\s
ninjalaw.c	184	legal tricks and the latter for ninjutsu.
paladin.c	73	A Paladin is a combination of a warrior and a priest. Paladins excel\s
paladin.c	74	as melee fighters, but are only middling in ranged combat; their\s
paladin.c	75	stealth, perception, and device skill are likewise mediocre,\s
paladin.c	76	though their divine alliance gives them a decent saving throw. Wisdom\s
paladin.c	77	determines a Paladin's success at praying to his deity.\n \n
paladin.c	78	Paladins can select a realm from Life, Crusade, Daemon and Death.\s
paladin.c	79	Like priests, they cannot select which prayers to learn, but are\s
paladin.c	80	rewarded with new prayers by their deities. They can learn all spells,\s
paladin.c	81	but not as fast as priests. They detest paganism so strongly that they\s
paladin.c	82	even gain experience for destroying high-level pagan spellbooks:\s
paladin.c	83	'pagan' means Life or Crusade spellbooks for a Death/Daemon\s
paladin.c	84	Paladin, and all spellbooks other than Life or Crusade for a\s
paladin.c	85	Life/Crusade Paladin. Paladins receive one class power, 'Holy Lance'\s
paladin.c	86	or 'Hell Lance', depending on the alignment of their realm.
personality.c	141	Chaotic adventurers are servants of the Demon Lords of Chaos, and\s
personality.c	142	often receive a reward - or punishment - from their patrons when\s
personality.c	143	they gain a level. Their strengths and weaknesses are\s
personality.c	144	unpredictable; even their stat bonuses are subject to change.
personality.c	168	Combative adventurers favor melee and shooting at the expense\s
personality.c	169	of other skills such as disarming, device-skill, or saving throw;\s
personality.c	170	yet this personality has more subtlety to it than the raw, untempered\s
personality.c	171	muscle of Mighty.
personality.c	217	A Craven person is a coward, preferring to avoid a fight at any\s
personality.c	218	cost. Craven adventurers shoot and use devices well, their\s
personality.c	219	stealth is impressive, and they can move fast when not fighting;\s
personality.c	220	but their stats and other skills are somewhat wanting.
personality.c	268	Being Fearless raises your melee skills and force of personality, besides helping you\s
personality.c	269	resist fear; but your constitution and hit points are negatively affected.
personality.c	327	As a Fragile adventurer, you lack both self-confidence and physical toughness.\s
personality.c	328	Due to your incredibly low stamina, you are quickly exhausted by melee,\s
personality.c	329	or ranged combat, or magical combat, or any other strenuous activity. (Maybe you\s
personality.c	330	should just stay at home, quietly reading some book that isn't too heavy.)
personality.c	381	A Hasty person endeavors to do all things quickly. Speed,\s
personality.c	382	rather than skill or care, is paramount, and the Hasty\s
personality.c	383	adventurer moves quickly through the dungeon, bungling much.
personality.c	431	A Lazy person has no good stats and can do no action well.\s
personality.c	432	All fail rates are negatively impacted. Yet some whisper\s
personality.c	433	that the less hard you work, the greater the reward...
personality.c	479	A Lucky adventurer has poor stats but, surprisingly, can do all\s
personality.c	480	things well. For some reason, good things seem to happen\s
personality.c	481	more often to lucky players.
personality.c	524	Mighty raises your physical stats, skills and stamina, but reduces\s
personality.c	525	your magical abilities and gives a slight penalty to your spell\s
personality.c	526	fail rates. It is the most warrior-like personality.
personality.c	591	The Munchkin personality is for players who love being overpowered.\s
personality.c	592	It raises all your stats and skills; with this personality, you can\s
personality.c	593	beat the game easily, but gain no honor in doing so, and your win\s
personality.c	594	won't count.
personality.c	644	Mundane adventurers have few talents to speak of, and\s
personality.c	645	are incapable of using spells and not very good with\s
personality.c	646	magical devices; but their anti-magic allows them to\s
personality.c	647	resist the effects of many dangerous curses.
personality.c	681	Nimbleness is good for your skills and allows you to move less noisily; but your\s
personality.c	682	raw strength is somewhat lacking, and you cannot survive quite as many hits.
personality.c	724	As a Noble person, you have the benefits of an upper-class upbringing\s
personality.c	725	(at least, you consider them benefits). You start with extra\s
personality.c	726	money, and seem to have a relatively easy time acquiring even\s
personality.c	727	more money; but whether other aspects of the adventuring life\s
personality.c	728	will come to you as naturally remains to be seen.
personality.c	767	An ordinary person is average in every respect, gaining neither\s
personality.c	768	skills, talents nor stat adjustments.
personality.c	796	A Patient adventurer does everything with great care, but not always\s
personality.c	797	with great speed or confident hands. Patient characters are highly\s
personality.c	798	resilient, and their slow but measured movements make them relatively\s
personality.c	839	Pious deepens your faith in your God. It makes your physical\s
personality.c	840	ability average, and your stats suitable for a priest.
personality.c	899	Sexy adventurers have excellent stats and skills, but their haughty\s
personality.c	900	attitude aggravates all monsters.
personality.c	945	Being Shrewd does not give you an impressive physique, but good device handling\s
personality.c	946	embiggens the smallest man; this is the stereotypical Mage personality,\s
personality.c	947	yet can also help a warrior complement his weaknesses.\s
personality.c	948	Shrewdness has a direct positive influence on spell fail rates.
personality.c	997	Sneaky adventurers are stealthy and at home with light stabbing\s
personality.c	998	weapons; but face-to-face combat with heavier weapons plays\s
personality.c	999	against their strengths.
personality.c	1267	You have multiple personalities, and inherit the upsides and\s
personality.c	1268	downsides of each. At all times, one of your personalities is\s
personality.c	1269	dominant, and you receive the full effects of that personality;\s
personality.c	1270	the remaining personalities are either partially suppressed\s
personality.c	1271	or fully suppressed. A partially suppressed personality gives\s
personality.c	1272	reduced stat and skill bonuses, and some other effects\s
personality.c	1273	(like the walking speed bonus of Craven or the aggravation from\s
personality.c	1274	Sexy) will be absent entirely, but other parts of the personality\s
personality.c	1275	apply normally. A fully dormant personality has no effect on you\s
personality.c	1276	at the moment, but may resurface later! Level gains, and the\s
personality.c	1277	trauma of taking heavy damage, can cause previously suppressed\s
personality.c	1278	personalities to become dominant and vice versa.
personality.c	1382	An Unlucky adventurer looks impressive on paper and\s
personality.c	1383	should, by rights, have an easy time - but somehow\s
personality.c	1384	their fights don't go quite so smoothly, and the items\s
personality.c	1385	they most need never seem to drop.
polly.c	902	Politicians are masters of spinning and manipulation, seeking\s
polly.c	903	to convert others to their cause and to destroy those they cannot\s
polly.c	904	convert. They are not very good at either direct combat or at using\s
polly.c	905	magical devices, and rely on their savvy and special skills and on\s
polly.c	906	the help of their friends to win fights. They have the ability to\s
polly.c	907	toggle between hit points, wealth and experience as the source of\s
polly.c	908	their power, although the latter two only become available at higher\s
polly.c	909	levels. Charisma is a key stat for Politicians.
priest.c	116	A Priest is a character devoted to serving a higher power. They\s
priest.c	117	explore the dungeon in the service of their God. They are fairly\s
priest.c	118	familiar with magical devices, which they believe act as foci for divine\s
priest.c	119	intervention in the natural order of things.\n \n
priest.c	120	There are two types of priests: Good and Evil. If the priest chooses Life\s
priest.c	121	or Crusade as their first realm, they will follow the path of good;\s
priest.c	122	as such, they may not choose an evil realm for their second realm. Good\s
priest.c	123	priests abhor bloodshed, and therefore are not comfortable with edged weapons,\s
priest.c	124	although they eventually learn to bless such weapons and then use them without disrupting their prayers.\s
priest.c	125	Should a priest choose Death or Daemon as their first realm, however,\s
priest.c	126	they will serve an evil god; evil priests actually enjoy shedding blood, and\s
priest.c	127	suffer no such weapon restrictions. Of course, evil priests abhor good things,\s
priest.c	128	and are unable to choose Life or Crusade for their second realm.\n \n
priest.c	129	Good priests have a strong affinity for Life prayers, and learn them very well, even better\s
priest.c	130	than a High-Mage. Conversely, evil priests favor prayers of Death, and receive\s
priest.c	131	strong bonuses when choosing this foul realm. Otherwise, priests learn magic less\s
priest.c	132	efficiently than a Mage would; but their greater stamina and combat skills compensate for this.\s
priest.c	133	Priests, unlike Mages, cannot choose to study specific spells; rather, they\s
priest.c	134	are granted new prayers by the whim of their deity, presumably in accordance with\s
priest.c	135	some greater divine plan. The primary stat for a priest is Wisdom.
psion.c	1515	Mana Thrust grants you an offensive ranged attack.\s
psion.c	1516	With this power, you will have good early offense as well as the\s
psion.c	1517	ability to scale the damage of the mana thrust quite considerably.\s
psion.c	1518	No monster can resist the Mana Thrust; but unlike Energy Blast this\s
psion.c	1519	attack is a bolt, so it only affects a single monster at a time and\s
psion.c	1520	some monsters might reflect the spell back.
psion.c	1528	Energy Blast grants you an offensive ranged attack.\s
psion.c	1530	ability to scale the damage of the blast quite considerably.\s
psion.c	1531	The blast will produce an elemental ball whose type is of your\s
psion.c	1532	choosing, although the range of choices will depend on how\s
psion.c	1533	much focus you invest in the blast. Unlike most ball spells,\s
psion.c	1534	this spell deals full damage to all monsters in its area of effect\s
psion.c	1535	unless resisted, without any reduction away from the epicenter.
psion.c	1543	Psionic Seeing grants you considerable powers of detection.\s
psion.c	1544	Depending on how hard you focus, you may detect monsters, traps,\s
psion.c	1545	doors, stairs, and objects; with enough concentration you can\s
psion.c	1546	map your surroundings, gain temporary powers of telepathy, or even\s
psion.c	1547	map the entire level!
psion.c	1555	Weapon Grafting is a power unique to the psion. Invoking this power\s
psion.c	1556	fuses your current weapon to your arm for a limited time; in a sense,\s
psion.c	1557	your weapon becomes an extension of you and may be wielded much more\s
psion.c	1558	effectively. However, while this spell is active, you will not be\s
psion.c	1559	able to remove your weapon.
psion.c	1567	Psionic Clarity focuses the mind of the psion. While only active for\s
psion.c	1568	a short while, this power lowers the casting costs of all other psionic\s
psion.c	1569	powers, which can be quite useful later in the game; take it as an early\s
psion.c	1570	option if you already have an eye on the endgame and have no need for more\s
psion.c	1571	immediate returns.
psion.c	1579	Psionic Blending grants great powers of stealth. While active, you\s
psion.c	1580	will be able to blend in with your surroundings and sneak up on many foes.\s
psion.c	1581	With maximal focus, you may even suppress aggravation (from your equipment),\s
psion.c	1582	though your stealth will still be somewhat disrupted.
psion.c	1590	Psionic Shielding is a defensive power. While active you will gain Free Action\s
psion.c	1591	as well as increased Armor Class; Free Action provides resistance to deadly\s
psion.c	1592	paralysation attacks, while Armor Class makes monster melee attacks much\s
psion.c	1593	more likely to miss and also reduces damage from some melee attack hits.
psion.c	1601	Psionic Travel grants a wide array of teleportation powers. From inexpensive short-range\s
psion.c	1602	'blinking' to long-range escapes, you will have it all. Indeed, with great\s
psion.c	1603	focus you will even be able to control your teleportation and choose where you land!
psion.c	1611	Psionic Protection is a defensive power. While active you will gain resistance to\s
psion.c	1612	the elements (Fire, Cold, Lightning, Acid and Poison). The more of your mental\s
psion.c	1613	focus you devote to this power, the more of these elements you will resist.
psion.c	1621	Combat Transformation is an offensive power, channelling your mental focus into\s
psion.c	1622	enhanced melee fighting. While active, your skills in combat will improve, affecting\s
psion.c	1623	the accuracy of your blows; also, your reflexes will quicken in line with your mental\s
psion.c	1624	acuity, affecting the speed of your attacks. This power requires your constant\s
psion.c	1625	focus, and so increases the casting costs of all other psionic powers.
psion.c	1633	Archery Transformation is an offensive power, channelling your mental focus into\s
psion.c	1634	enhanced shooting. While active, your skills with all missile weapons will improve,\s
psion.c	1635	affecting the accuracy of your shots; sufficient skill also allows you to shoot\s
psion.c	1636	with increased speed. This power requires your constant focus, and thus\s
psion.c	1637	increases the casting costs of all other psionic powers.
psion.c	1645	Ego Whip is an offensive power which lashes a targetted monster repeatedly with your\s
psion.c	1646	psychic energy; the effect lasts for multiple rounds, during which time you may\s
psion.c	1647	perform other separate actions. However, monsters do get a saving throw against\s
psion.c	1648	the ego whip every turn, and if they make a save, they are able to shake off the\s
psion.c	1649	whip completely.
psion.c	1657	Psionic Speed channels your mental energy into speed of motion, granting great\s
psion.c	1658	powers of haste. With increased focus comes increased speed, and the total\s
psion.c	1659	amount of haste can greatly exceed what is possible for other classes.
psion.c	1667	Psionic Healing is a recovery spell. By focusing your mind, you will be able\s
psion.c	1668	to heal your wounds, cuts and stunning; with sufficient focus, you can cure\s
psion.c	1669	hallucination and even restore your stats.
psion.c	1677	Brain Smash is an offensive spell. Although it does no physical damage, it inflicts\s
psion.c	1678	a powerful mental attack on your foes which may confuse, stun or slow them.
psion.c	1686	Mind Wave unleashes the effects of your mental focus on all visible monsters as psionic energy,\s
psion.c	1687	dealing unresistable raw damage and potentially stunning, confusing, frightening and paralysing\s
psion.c	1688	monsters; as the attack operates directly against monsters' minds, these side effects can sometimes bypass\s
psion.c	1689	normal resistances, but mindless monsters are not affected at all. This spell does not pack quite as\s
psion.c	1690	much raw power as Psionic Storm, but the lower cost and ability to affect more monsters compensate for this.
psion.c	1698	Psionic Crafting channels your mental focus into an object, enchanting it in the\s
psion.c	1699	process. With maximal focus, you can even craft excellent items!
psion.c	1707	Psionic Storm unleashes your mental focus in a large, powerful ball of energy;\s
psion.c	1708	this psionic energy not only deals unresistable damage, but can stun, confuse,\s
psion.c	1709	frighten and even paralyze monsters, with a chance to bypass normal resistances.\s
psion.c	1710	Mindless monsters are not affected.
psion.c	1718	Psionic Backlash is a defensive spell. While active, any enemy that damages you will\s
psion.c	1719	take a proportional amount of damage in retaliation; the greater your focus, the\s
psion.c	1720	greater the retaliatory damage.
psion.c	1728	Psychic Drain allows you to draw mental energy and focus from the magic around you.\s
psion.c	1729	Whenever you are hit by a magic spell you will convert some of the damage into mana. This\s
psion.c	1730	power has no effect on non-magical damage like breaths, rockets or melee.
psion.c	1738	Psionic Disruption allows you to block the minds of others, hindering their ability\s
psion.c	1739	to cast spells. But be warned: innate monster attacks (such as breaths, rockets and\s
psion.c	1740	boulder throws) will not be affected!
psion.c	1748	Mental Fortress grants immunity to Dispel Magic and Anti-Magic. In addition, it\s
psion.c	1749	increases the power of your spells.
psion.c	1765	Psionic Foresight allows you to see into the future. With knowledge\s
psion.c	1766	of events before they take place, you will be able to avoid many attacks\s
psion.c	1767	altogether!
psion.c	2287	Psions, like Mindcrafters, rely on their innate mental powers; indeed, some of these\s
psion.c	2288	powers resemble those of Mindcrafters. Unlike Mindcrafters, though, Psions can\s
psion.c	2289	select which powers they wish to learn; together with their natural aptitude\s
psion.c	2290	in a fairly broad range of skills, this makes Psions one of the most versatile\s
psion.c	2291	classes. Most psionic powers are extremely strong, but the number of powers a\s
psion.c	2292	Psion can learn is very limited: one each at levels 1, 10, 15, 20, 30, 35, 40 and 50.\n\n
psion.c	2293	The potency of psionic powers can be scaled up or down as needed, within limits;\s
psion.c	2294	the more mana is spent, the more powerful the effect. All psionic powers require\s
psion.c	2295	great concentration, leaving the Psion no time for pets.\s
psion.c	2296	Psions do not have one fixed spell stat; they can use either Intelligence, Wisdom\s
psion.c	2297	or Charisma, whichever is the highest. In this respect they are truly unique!
py_birth.c	445	Welcome to <color:keyword>FroxComposband</color>, an updated version\s
py_birth.c	446	of <color:keyword>FrogComposband</color>, a dungeon exploration\s
py_birth.c	447	role-playing game. Your goal is to defeat the dreaded\s
py_birth.c	448	<color:keyword>Serpent of Chaos</color>, but before you can face it,\s
py_birth.c	449	you must battle many foes. Your first step is to create a character\s
py_birth.c	450	for this quest. The following screens will guide you through this\s
py_birth.c	451	process so that you may quickly begin playing. You can get general\s
py_birth.c	452	help at any time by pressing <color:keypress>?</color>.\n\n
py_birth.c	456	First, you must decide what type of game to play. <color:keyword>Beginner Mode</color>\s
py_birth.c	457	limits the options available, simplifying things for new players.\n\n\s
py_birth.c	477	<color:G>Tip:</color> <indent>You can often get specific\s
py_birth.c	478	help by entering the uppercase letter for a command. For\s
py_birth.c	479	example, type <color:keypress>B</color> on this screen\s
py_birth.c	480	to receive help on Beginner Mode.</indent>
py_birth.c	691	example, type <color:keypress>R</color> on this screen\s
py_birth.c	692	to receive help on your currently selected race.</indent>
py_birth.c	2494	<color:G>Note: </color><indent>
py_birth.c	2495	You may adjust each starting stat using the indicated\s
py_birth.c	2496	keys. The lower case key decrements while the upper case increments\s
py_birth.c	2497	the starting value. Values may range from 8 to 17 and each value that\s
py_birth.c	2498	you enter is charged the indicated number of points. You only have 30\s
py_birth.c	2499	points to spend, so be sure to adjust those stats that matter most.
quest.c	1529	</color>. You may return to this quest later though.\s
quest.c	1530	Are you sure you want to leave? <color:y>[Y,n]</color>
quest.c	1547	</color>. <color:v>You will fail this quest if you leave!</color>\s
quest.c	1578	</color>. <color:v>You will fail this quest if you leave it before completing it!</color>\s
quest.c	1579	Are you sure you want to\s
quest.c	1656	If you like, you may choose to intentionally fail this quest.\s
quest.c	1657	Choose this option if you feel that you really cannot handle this opponent or\s
quest.c	1658	would rather not wait until you can. <color:v>Fail this quest?</color>\s
quest.c	2184	<color:keypress>m</color> to display map.\s
quest.c	2185	<color:keypress>R</color> to reset all quests and re-assign all random quests.\n
quest.c	2186	<color:keypress>$</color> to see reward.\s
quest.c	2187	<color:keypress>c</color> to set complete.\s
quest.c	2188	<color:keypress>f</color> to set failed.\s
quest.c	2189	<color:keypress>t</color> to set taken.\s
quest.c	2190	<color:keypress>u</color> to set untaken.\n
quest.c	2191	<color:keypress>?</color> to analyze quest file.\n
r_angel.c	4	Angels are heavenly beings on a holy mission. Their wings allow them to\s
r_angel.c	5	fly over chasms and pits. They are rarely fooled by invisibility, and\s
r_angel.c	6	become resistant to the elements as they mature. Their stats are truly awe-inspiring,\s
r_angel.c	7	and their divine magic extremely strong, offering good offense combined with detection,\s
r_angel.c	8	healing, melee enhancement and utility. Angels are one of the most powerful\s
r_angel.c	9	races, but they also gain levels extremely slowly.\n \n
r_angel.c	10	Angels have a humanoid body type; they use the same equipment slots as most normal\s
r_angel.c	11	player races, and have no innate melee attacks. Wisdom is their primary spell stat.
r_centip.c	11	Centipedes are natural creatures with many legs. As they\s
r_centip.c	12	evolve, they change colors, but not much else seems to differentiate the various forms.\s
r_centip.c	13	Perhaps you prefer blue to red or green? Eventually, once you have evolved into your\s
r_centip.c	14	ultimate evolutionary form, you will be able to change colors at will and thereby become\s
r_centip.c	15	very powerful indeed.\n \n
r_centip.c	16	As a centipede, your main survival attribute will be the many pairs of boots you can wear.\s
r_centip.c	17	Hopefully, this will be enough.
r_demon.c	4	Demons are powerful servants of evil and come in many forms. They rely on their\s
r_demon.c	5	devilish powers or their brutish strength to survive.\n \n
r_demon.c	6	The various demonic races include the Balrogs, powerful demons of fire; the Servants\s
r_demon.c	7	of Khorne, mighty warriors of destruction; the Tanar'ri, weaker demons whose ultimate\s
r_demon.c	8	form has three sets of arms, but prefers to fight naked; and Cyberdemons, whose firepower\s
r_demon.c	9	is unsurpassable.\n \n
r_demon.c	10	Demons cannot eat normal food, but must feast upon the remains of their human\s
r_demon.c	11	enemies. They are unaffected by the Eldritch Horror.
r_demon.c	325	Khorne's servants come in many forms and are powerful forces of melee. They know nothing\s
r_demon.c	326	save melee, and strike at all that dare oppose the will of their master. As they gain\s
r_demon.c	327	experience, Khorne rewards his servants with new and more powerful forms.
r_demon.c	579	Tanar'ri were originally slave demons, but rose up to overthrow their masters.\s
r_demon.c	580	They generally take on a humanoid form and are classic demons full of malice and\s
r_demon.c	581	cruelty. The ultimate form for this demon is the Marilith, a female demon with\s
r_demon.c	582	three sets of arms and a serpent body capable of attacking with six melee weapons!
r_demon.c	738	Balrogs are demons of shadow and flame. Their evil knows no bounds. Their spells are\s
r_demon.c	739	the most powerful of all demonkind, and at very high levels they may even call forth\s
r_demon.c	740	fires directly from hell.
r_demon.c	910	Cyberdemons are giant humanoid forms, half demon and half machine. They are a bit\s
r_demon.c	911	slow and move erratically, but their immense bodies and unsurpassable firepower\s
r_demon.c	912	more than make up for this. The walls of the dungeon reverberate with their heavy steps!\n\n
r_demon.c	913	Cyberdemons are one of the very few monster races not to undergo evolution, and so almost all\s
r_demon.c	914	their might is available from the beginning, although they do gain even more\s
r_demon.c	915	strength later on and their offense becomes stronger with experience.
r_dragon.c	7	Dragons are powerful winged serpents. They are strong in combat,\s
r_dragon.c	8	with razor-sharp claws and a bone-crushing bite; but even more legendary\s
r_dragon.c	9	is their breath, which grows ever more deadly as the dragon matures.\n \n
r_dragon.c	10	Due to their non-humanoid bodies, dragons are unable to wear armor, gloves\s
r_dragon.c	11	or boots; however, being creatures of magic, they may equip up to six rings.\s
r_dragon.c	12	They can also wear a helmet, a light source, a cloak and an amulet. Because\s
r_dragon.c	13	of these equipment restrictions, dragons may have a difficult time covering\s
r_dragon.c	14	all resistances; but each dragon has at least one innate resistance, maybe\s
r_dragon.c	15	even an immunity.\n \n
